"|","|__id","|__name","|__members","|__sp","|__buy_average","|__buy_quantity","|__sell_average","|__sell_quantity","|__overall_average","|__overall_quantity"
"23050","23050","Mystic robe top (dusk)","True","120000","195000","1","189005","1","192002","2"
"6667","6667","Empty fishbowl","True","1","12","4","10","4","11","8"
"23053","23053","Mystic robe bottom (dusk)","True","80000","249999","1","246005","1","248002","2"
"23056","23056","Mystic gloves (dusk)","True","10000","0","0","0","0","0","0"
"23059","23059","Mystic boots (dusk)","True","10000","0","0","113000","1","113000","1"
"23064","23064","Jar of chemicals","True","1","0","0","0","0","0","0"
"6681","6681","Ground guam","True","2","0","0","0","0","0","0"
"6685","6685","Saradomin brew(4)","True","200","3479","1260","3415","909","3452","2169"
"6687","6687","Saradomin brew(3)","True","175","0","0","2571","29","2571","29"
"6689","6689","Saradomin brew(2)","True","150","0","0","1672","31","1672","31"
"6691","6691","Saradomin brew(1)","True","125","0","0","845","17","845","17"
"6693","6693","Crushed nest","True","200","3680","1","3664","8752","3664","8753"
"6697","6697","Pat of butter","True","4","0","0","0","0","0","0"
"6701","6701","Baked potato","True","4","0","0","0","0","0","0"
"6703","6703","Potato with butter","True","8","0","0","0","0","0","0"
"6705","6705","Potato with cheese","True","8","337","100","0","0","337","100"
"6724","6724","Seercull","True","8000","0","0","0","0","0","0"
"23110","23110","Mystic set (light)","True","235000","0","0","0","0","0","0"
"6729","6729","Dagannoth bones","True","150","8885","1","8856","12","8858","13"
"23113","23113","Mystic set (blue)","True","235000","0","0","0","0","0","0"
"6731","6731","Seers ring","True","10000","404238","3","394351","1","401766","4"
"23116","23116","Mystic set (dark)","True","235000","260000","1","251000","1","255500","2"
"6733","6733","Archers ring","True","10000","4740973","5","4736727","8","4738360","13"
"6735","6735","Warrior ring","True","10000","65796","10","56888","1","64986","11"
"23119","23119","Mystic set (dusk)","True","235000","0","0","0","0","0","0"
"6737","6737","Berserker ring","True","10000","2867926","3","2858265","5","2861888","8"
"6739","6739","Dragon axe","True","55000","42000","3","40450","1","41612","4"
"23124","23124","Gilded dragonhide set","False","12500","0","0","0","0","0","0"
"6750","6750","Black desert shirt","True","40","2100","1","0","0","2100","1"
"6752","6752","Black desert robe","True","30","1029","1","1145","2","1106","3"
"6760","6760","Guthix mjolnir","True","625","0","0","0","0","0","0"
"6762","6762","Saradomin mjolnir","True","625","0","0","0","0","0","0"
"6764","6764","Zamorak mjolnir","True","625","0","0","0","0","0","0"
"6794","6794","Choc-ice","True","30","0","0","0","0","0","0"
"23185","23185","Ring of 3rd age","False","12000","6214997","1","0","0","6214997","1"
"23188","23188","Guthix d'hide shield","True","28334","0","0","0","0","0","0"
"23191","23191","Saradomin d'hide shield","True","28334","564000","1","0","0","564000","1"
"6809","6809","Granite legs","True","66000","42210","2","39501","5","40275","7"
"23194","23194","Zamorak d'hide shield","True","28334","0","0","0","0","0","0"
"6812","6812","Wyvern bones","True","160","0","0","2212","213","2212","213"
"23197","23197","Ancient d'hide shield","True","28334","0","0","0","0","0","0"
"6814","6814","Fur","False","10","0","0","0","0","0","0"
"23200","23200","Armadyl d'hide shield","True","28334","0","0","0","0","0","0"
"23203","23203","Bandos d'hide shield","True","28334","578000","1","550001","1","564000","2"
"23206","23206","Dual sai","True","6000","0","0","0","0","0","0"
"23209","23209","Rune platebody (h1)","False","65000","0","0","0","0","0","0"
"23212","23212","Rune platebody (h2)","False","65000","0","0","0","0","0","0"
"23215","23215","Rune platebody (h3)","False","65000","0","0","0","0","0","0"
"23218","23218","Rune platebody (h4)","False","65000","0","0","0","0","0","0"
"23221","23221","Rune platebody (h5)","False","65000","0","0","0","0","0","0"
"23224","23224","Thieving bag","True","1000","0","0","0","0","0","0"
"23227","23227","Rune defender ornament kit","True","5000","0","0","0","0","0","0"
"23232","23232","Tzhaar-ket-om ornament kit","True","5000","0","0","0","0","0","0"
"23237","23237","Berserker necklace ornament kit","True","5000","0","0","0","0","0","0"
"23242","23242","3rd age plateskirt","True","200000","0","0","0","0","0","0"
"23246","23246","Fremennik kilt","True","60000","6305832","2","6123333","1","6244999","3"
"23249","23249","Rangers' tights","True","20000","0","0","0","0","0","0"
"23252","23252","Giant boot","True","14000","0","0","0","0","0","0"
"23255","23255","Uri's hat","True","1000","0","0","0","0","0","0"
"23258","23258","Gilded coif","True","2000","0","0","0","0","0","0"
"23261","23261","Gilded d'hide vambs","False","40000","0","0","0","0","0","0"
"23264","23264","Gilded d'hide body","False","50000","0","0","0","0","0","0"
"23267","23267","Gilded d'hide chaps","False","40000","0","0","0","0","0","0"
"23270","23270","Adamant dragon mask","True","10000","0","0","0","0","0","0"
"6889","6889","Mage's book","True","500","4309721","4","4300000","1","4307777","5"
"23273","23273","Rune dragon mask","True","10000","0","0","0","0","0","0"
"6891","6891","Arena book","True","1","0","0","0","0","0","0"
"23276","23276","Gilded pickaxe","False","50000","13399000","1","0","0","13399000","1"
"23279","23279","Gilded axe","False","35000","0","0","0","0","0","0"
"23282","23282","Gilded spade","False","1000","6972999","1","6932000","1","6952499","2"
"23285","23285","Mole slippers","False","1000","0","0","0","0","0","0"
"23288","23288","Frog slippers","False","1000","99944","1","0","0","99944","1"
"23291","23291","Bear feet","False","1000","0","0","0","0","0","0"
"6908","6908","Beginner wand","True","1200","0","0","0","0","0","0"
"6910","6910","Apprentice wand","True","1500","0","0","0","0","0","0"
"23294","23294","Demon feet","False","1000","0","0","0","0","0","0"
"6912","6912","Teacher wand","True","2000","0","0","0","0","0","0"
"23297","23297","Jester cape","False","1000","0","0","0","0","0","0"
"6914","6914","Master wand","True","100001","4233521","4","4244181","6","4239917","10"
"6916","6916","Infinity top","True","140000","0","0","0","0","0","0"
"23300","23300","Shoulder parrot","False","1000","0","0","0","0","0","0"
"6918","6918","Infinity hat","True","17000","0","0","0","0","0","0"
"23303","23303","Monk's robe top (t)","False","500","93663","1","0","0","93663","1"
"6920","6920","Infinity boots","True","12000","799803","4","779999","2","793201","6"
"6922","6922","Infinity gloves","True","12000","0","0","0","0","0","0"
"23306","23306","Monk's robe (t)","False","500","0","0","0","0","0","0"
"6924","6924","Infinity bottoms","True","90000","0","0","0","0","0","0"
"23309","23309","Amulet of defence (t)","False","1275","0","0","0","0","0","0"
"23312","23312","Sandwich lady hat","False","200","0","0","0","0","0","0"
"23315","23315","Sandwich lady top","False","500","0","0","0","0","0","0"
"23318","23318","Sandwich lady bottom","False","300","0","0","0","0","0","0"
"23321","23321","Rune scimitar ornament kit (guthix)","False","5000","0","0","125900","1","125900","1"
"23324","23324","Rune scimitar ornament kit (saradomin)","False","5000","281987","1","0","0","281987","1"
"23327","23327","Rune scimitar ornament kit (zamorak)","False","5000","0","0","416300","1","416300","1"
"23336","23336","3rd age druidic robe top","True","200000","0","0","0","0","0","0"
"23339","23339","3rd age druidic robe bottoms","True","200000","0","0","0","0","0","0"
"23342","23342","3rd age druidic staff","True","200000","0","0","0","0","0","0"
"6959","6959","Pink cape","True","1","0","0","0","0","0","0"
"23345","23345","3rd age druidic cloak","True","200000","0","0","0","0","0","0"
"6962","6962","Triangle sandwich","False","25","0","0","425","1","425","1"
"23348","23348","Tormented ornament kit","True","5000","0","0","0","0","0","0"
"23351","23351","Cape of skulls","True","5000","0","0","0","0","0","0"
"23354","23354","Amulet of power (t)","False","4025","0","0","0","0","0","0"
"6971","6971","Sandstone (1kg)","True","1","0","0","0","0","0","0"
"6973","6973","Sandstone (2kg)","True","1","0","0","0","0","0","0"
"23357","23357","Rain bow","True","500","0","0","0","0","0","0"
"6975","6975","Sandstone (5kg)","True","1","0","0","0","0","0","0"
"23360","23360","Ham joint","False","1500","0","0","0","0","0","0"
"6977","6977","Sandstone (10kg)","True","1","0","0","0","0","0","0"
"6979","6979","Granite (500g)","True","1","93","1","0","0","93","1"
"23363","23363","Staff of bob the cat","True","1500","0","0","0","0","0","0"
"6981","6981","Granite (2kg)","True","1","0","0","0","0","0","0"
"23366","23366","Black platebody (h1)","False","3840","8614","1","0","0","8614","1"
"6983","6983","Granite (5kg)","True","1","0","0","0","0","0","0"
"23369","23369","Black platebody (h2)","False","3840","0","0","0","0","0","0"
"23372","23372","Black platebody (h3)","False","3840","0","0","0","0","0","0"
"23375","23375","Black platebody (h4)","False","3840","0","0","0","0","0","0"
"23378","23378","Black platebody (h5)","False","3840","0","0","0","0","0","0"
"23381","23381","Leather body (g)","False","850","0","0","0","0","0","0"
"23384","23384","Leather chaps (g)","False","850","0","0","0","0","0","0"
"23387","23387","Watson teleport","True","10","3707","108","0","0","3707","108"
"23389","23389","Spiked manacles","True","2500","0","0","0","0","0","0"
"23392","23392","Adamant platebody (h1)","False","16640","0","0","0","0","0","0"
"23395","23395","Adamant platebody (h2)","False","16640","0","0","0","0","0","0"
"23398","23398","Adamant platebody (h3)","False","16640","0","0","0","0","0","0"
"23401","23401","Adamant platebody (h4)","False","16640","0","0","0","0","0","0"
"23404","23404","Adamant platebody (h5)","False","16640","0","0","0","0","0","0"
"23407","23407","Wolf mask","True","2400","0","0","0","0","0","0"
"23410","23410","Wolf cloak","False","1000","100000","1","90001","1","95000","2"
"23413","23413","Climbing boots (g)","True","75000","132570","1","0","0","132570","1"
"7051","7051","Unlit bug lantern","True","130","0","0","0","0","0","0"
"7054","7054","Chilli potato","True","13","0","0","0","0","0","0"
"7056","7056","Egg potato","True","12","0","0","0","0","0","0"
"7058","7058","Mushroom potato","True","45","0","0","0","0","0","0"
"7060","7060","Tuna potato","True","113","0","0","1036","16","1036","16"
"7062","7062","Chilli con carne","True","13","0","0","0","0","0","0"
"7064","7064","Egg and tomato","True","12","0","0","0","0","0","0"
"7066","7066","Mushroom & onion","True","45","0","0","0","0","0","0"
"7068","7068","Tuna and corn","True","113","0","0","0","0","0","0"
"7070","7070","Minced meat","True","8","0","0","0","0","0","0"
"7072","7072","Spicy sauce","True","9","0","0","0","0","0","0"
"7074","7074","Chopped garlic","True","7","0","0","0","0","0","0"
"7076","7076","Uncooked egg","True","8","0","0","0","0","0","0"
"7078","7078","Scrambled egg","True","8","0","0","0","0","0","0"
"7080","7080","Sliced mushrooms","True","42","0","0","0","0","0","0"
"7082","7082","Fried mushrooms","True","42","0","0","0","0","0","0"
"7084","7084","Fried onions","True","7","0","0","0","0","0","0"
"7086","7086","Chopped tuna","True","104","0","0","0","0","0","0"
"7088","7088","Sweetcorn","True","13","0","0","0","0","0","0"
"7110","7110","Stripy pirate shirt","True","300","0","0","0","0","0","0"
"7112","7112","Pirate bandana","True","100","0","0","0","0","0","0"
"7114","7114","Pirate boots","True","350","0","0","300","1","300","1"
"23499","23499","Grubby key","True","32","0","0","43329","5","43329","5"
"7116","7116","Pirate leggings","True","350","0","0","0","0","0","0"
"7122","7122","Stripy pirate shirt","True","300","0","0","0","0","0","0"
"7124","7124","Pirate bandana","True","100","0","0","0","0","0","0"
"7126","7126","Pirate leggings","True","350","0","0","0","0","0","0"
"7128","7128","Stripy pirate shirt","True","300","0","0","0","0","0","0"
"7130","7130","Pirate bandana","True","100","0","0","0","0","0","0"
"7132","7132","Pirate leggings","True","350","0","0","0","0","0","0"
"23517","23517","Giant egg sac(full)","True","10","0","0","0","0","0","0"
"7134","7134","Stripy pirate shirt","True","300","0","0","0","0","0","0"
"7136","7136","Pirate bandana","True","100","0","0","0","0","0","0"
"7138","7138","Pirate leggings","True","350","0","0","0","0","0","0"
"23522","23522","Mask of ranul","True","5000","45994","1","0","0","45994","1"
"23525","23525","Jar of eyes","True","1","0","0","0","0","0","0"
"23528","23528","Sarachnis cudgel","True","120001","761161","1","0","0","761161","1"
"7158","7158","Dragon 2h sword","True","220000","135500","1","0","0","135500","1"
"7159","7159","Insulated boots","True","200","336","2","0","0","336","2"
"7162","7162","Pie recipe book","True","5","0","0","0","0","0","0"
"7168","7168","Raw mud pie","True","27","0","0","0","0","0","0"
"7170","7170","Mud pie","True","54","0","0","0","0","0","0"
"7176","7176","Raw garden pie","True","12","0","0","0","0","0","0"
"7178","7178","Garden pie","True","24","239","20","171","12","213","32"
"7186","7186","Raw fish pie","True","50","0","0","0","0","0","0"
"7188","7188","Fish pie","True","100","0","0","0","0","0","0"
"7196","7196","Raw admiral pie","True","155","0","0","0","0","0","0"
"7198","7198","Admiral pie","True","310","0","0","113","92","113","92"
"7206","7206","Raw wild pie","True","91","0","0","0","0","0","0"
"7208","7208","Wild pie","True","182","0","0","1378","1","1378","1"
"7216","7216","Raw summer pie","True","70","0","0","1350","514","1350","514"
"7218","7218","Summer pie","True","140","1030","687","995","533","1014","1220"
"7223","7223","Roast rabbit","True","20","0","0","0","0","0","0"
"7225","7225","Iron spit","True","64","76","1","0","0","76","1"
"7228","7228","Cooked chompy","True","85","0","0","0","0","0","0"
"23667","23667","Dragonstone armour set","True","80000","0","0","0","0","0","0"
"23685","23685","Divine super combat potion(4)","True","250","17369","190","17251","10","17363","200"
"23688","23688","Divine super combat potion(3)","True","170","0","0","12450","1","12450","1"
"23691","23691","Divine super combat potion(2)","True","90","9300","11","8191","29","8496","40"
"23694","23694","Divine super combat potion(1)","True","40","5154","1","4463","652","4464","653"
"23697","23697","Divine super attack potion(4)","True","250","3997","3301","3921","1","3996","3302"
"23700","23700","Divine super attack potion(3)","True","170","2600","2","2400","1","2533","3"
"7319","7319","Red boater","True","225","0","0","0","0","0","0"
"23703","23703","Divine super attack potion(2)","True","90","0","0","0","0","0","0"
"7321","7321","Orange boater","True","225","0","0","0","0","0","0"
"23706","23706","Divine super attack potion(1)","True","40","1500","10","0","0","1500","10"
"7323","7323","Green boater","True","225","0","0","2250","1","2250","1"
"7325","7325","Blue boater","True","225","0","0","0","0","0","0"
"23709","23709","Divine super strength potion(4)","True","250","3849","1","3622","1","3735","2"
"7327","7327","Black boater","True","225","0","0","3000","1","3000","1"
"23712","23712","Divine super strength potion(3)","True","170","0","0","0","0","0","0"
